url,topic_main,topic_main_probability,topic_main_label,top_topics,top_probabilities,top_topic_labels
http://arxiv.org/abs/2108.03509v1,0,1.0,0_language_dialogue_knowledge_models,"[0, 37, 15]","[1.0, 4.204160842311207e-307, 3.850684643789455e-307]","['0_language_dialogue_knowledge_models', '37_news_media_social_misinformation', '15_recommendation_item_user_recommender']"
http://arxiv.org/abs/2108.03507v1,-1,0.014644050827076571,-1_the_of_and_to,"[56, 105, 26]","[0.09169022972993068, 0.0264548126139607, 0.022918393862787333]","['56_segmentation_semantic_rgb_module', '105_tracking_frame_trackers_object', '26_point_3d_cloud_lidar']"
http://arxiv.org/abs/2108.03492v2,32,1.0,32_memory_dram_cache_hardware,"[32, 129, 85]","[1.0, 1.423173942921076e-306, 9.827561113962748e-307]","['32_memory_dram_cache_hardware', '129_hash_table_indexes_index', '85_kv_stores_data_write']"
http://arxiv.org/abs/2108.03487v1,40,0.11817740322409698,40_students_course_teaching_learning,"[40, 19, 62]","[0.11817740322409698, 0.016856305095252835, 0.0165877581796753]","['40_students_course_teaching_learning', '19_visualization_visualizations_data_visual', '62_vr_virtual_reality_user']"
http://arxiv.org/abs/2108.03467v2,59,1.0,59_topological_photonic_weyl_chiral,"[59, 53, 29]","[1.0, 1.5603611244193893e-306, 1.1949513197978074e-306]","['59_topological_photonic_weyl_chiral', '53_metasurfaces_optical_plasmonic_metasurface', '29_photonic_mode_cavity_optical']"
http://arxiv.org/abs/2108.03465v5,110,1.0,110_mutations_cov_sars_viral,"[110, 51, 126]","[1.0, 1.5113323167626568e-306, 6.896645741466709e-307]","['110_mutations_cov_sars_viral', '51_covid_pandemic_19_disease', '126_estimator_wage_inequality_income']"
http://arxiv.org/abs/2108.03461v1,1,1.0,1_control_controller_system_feedback,"[1, 116, 35]","[1.0, 5.968531208295246e-307, 5.5355552741005426e-307]","['1_control_controller_system_feedback', '116_uav_autonomous_drone_path', '35_driving_traffic_vehicles_vehicle']"
http://arxiv.org/abs/2108.03456v1,2,0.7979396237450602,2_speech_speaker_audio_music,"[2, 122, 47]","[0.7979396237450602, 0.005894370939424846, 0.004365849803432842]","['2_speech_speaker_audio_music', '122_emotion_recognition_emotions_fbp', '47_captioning_visual_image_text']"
http://arxiv.org/abs/2108.03444v1,-1,0.004491008557657653,-1_the_of_and_to,"[27, 96, 41]","[0.06561812804447185, 0.031791477930013294, 0.020186442917151607]","['27_explanations_prediction_temporal_mobility', '96_fairness_bias_fair_sl', '41_ai_ethical_xai_ethics']"
http://arxiv.org/abs/2108.03423v1,-1,0.001972711554949461,-1_the_of_and_to,"[113, 29, 89]","[0.03037804113791023, 0.02988168382099698, 0.02666999903687626]","['113_qubit_qubits_squid_josephson', '29_photonic_mode_cavity_optical', '89_spin_qubits_magnetic_qubit']"
http://arxiv.org/abs/2108.03409v1,11,0.35813379836122666,11_quantum_circuits_qubits_classical,"[11, 55, 128]","[0.35813379836122666, 0.04217945105651502, 0.037615200441942526]","['11_quantum_circuits_qubits_classical', '55_quantum_qkd_protocol_entanglement', '128_fermi_quantum_rydberg_superfluid']"
http://arxiv.org/abs/2108.03406v1,-1,0.0015710479169722311,-1_the_of_and_to,"[18, 87, 95]","[0.08941864340211896, 0.0654758914774912, 0.04830140791749472]","['18_detector_proton_muon_mu', '87_neutrino_detector_xenon_experiment', '95_dark_matter_axion_dm']"
http://arxiv.org/abs/2108.13181v1,81,1.0,81_uav_uavs_aerial_unmanned,"[81, 115, 61]","[1.0, 7.288183287435552e-307, 7.070142721323781e-307]","['81_uav_uavs_aerial_unmanned', '115_positioning_localization_csi_gnss', '61_noma_access_wireless_owc']"
http://arxiv.org/abs/2108.03402v1,31,0.07710802180047589,31_cloud_computing_network_traffic,"[31, 85, 80]","[0.07710802180047589, 0.01973571198255185, 0.01796791251233756]","['31_cloud_computing_network_traffic', '85_kv_stores_data_write', '80_network_resource_drl_reinforcement']"
http://arxiv.org/abs/2108.03390v2,129,1.0,129_hash_table_indexes_index,"[129, 85, 32]","[1.0, 1.7499032118362014e-306, 1.4293706201030857e-306]","['129_hash_table_indexes_index', '85_kv_stores_data_write', '32_memory_dram_cache_hardware']"
http://arxiv.org/abs/2108.03386v1,1,0.06518866716926155,1_control_controller_system_feedback,"[1, 35, 116]","[0.06518866716926155, 0.034363921253475746, 0.02939414606000053]","['1_control_controller_system_feedback', '35_driving_traffic_vehicles_vehicle', '116_uav_autonomous_drone_path']"
http://arxiv.org/abs/2108.03384v2,-1,0.004321344407965899,-1_the_of_and_to,"[50, 74, 75]","[0.03363508145093217, 0.03310689406716988, 0.027972383279760475]","['50_attacks_security_execution_side', '74_iot_security_cyber_smart', '75_formal_systems_development_twin']"
http://arxiv.org/abs/2108.03381v2,19,0.4471349567510215,19_visualization_visualizations_data_visual,"[19, 40, 62]","[0.4471349567510215, 0.014897693887765727, 0.010139628131070192]","['19_visualization_visualizations_data_visual', '40_students_course_teaching_learning', '62_vr_virtual_reality_user']"
http://arxiv.org/abs/2108.03375v1,125,1.0,125_action_temporal_recognition_oad,"[125, 97, 105]","[1.0, 2.959044920390969e-306, 1.0430744848406262e-306]","['125_action_temporal_recognition_oad', '97_video_grounding_temporal_modal', '105_tracking_frame_trackers_object']"
http://arxiv.org/abs/2108.03368v1,-1,0.0027586958731181735,-1_the_of_and_to,"[76, 116, 65]","[0.13880212530932268, 0.07835445616864704, 0.039896025045605306]","['76_navigation_planning_robot_path', '116_uav_autonomous_drone_path', '65_manipulation_robot_object_planning']"
http://arxiv.org/abs/2108.03358v1,-1,0.002384414991685431,-1_the_of_and_to,"[63, 34, 75]","[0.025360434357704666, 0.012679549111430755, 0.011700341107165531]","['63_refactoring_developers_code_bug', '34_type_calculus_proof_language', '75_formal_systems_development_twin']"
http://arxiv.org/abs/2108.03355v1,-1,0.004525923758217144,-1_the_of_and_to,"[85, 50, 129]","[0.09758234644042375, 0.07271942036553865, 0.03863015435536611]","['85_kv_stores_data_write', '50_attacks_security_execution_side', '129_hash_table_indexes_index']"
http://arxiv.org/abs/2108.03351v1,-1,0.002344164781169185,-1_the_of_and_to,"[11, 128, 113]","[0.10254593748176753, 0.0684025470564656, 0.06362617211622794]","['11_quantum_circuits_qubits_classical', '128_fermi_quantum_rydberg_superfluid', '113_qubit_qubits_squid_josephson']"
http://arxiv.org/abs/2108.03332v1,-1,0.0009420290780602662,-1_the_of_and_to,"[17, 117, 76]","[0.01598418867115323, 0.008795714415477258, 0.007426206787167877]","['17_rl_reinforcement_policy_reward', '117_game_games_randomness_player', '76_navigation_planning_robot_path']"
http://arxiv.org/abs/2108.03307v1,52,0.28119307697115786,52_telescope_ray_cta_telescopes,"[52, 104, 46]","[0.28119307697115786, 0.04438766186948699, 0.021425450229840045]","['52_telescope_ray_cta_telescopes', '104_ao_mirror_wfs_wavefront', '46_icecube_neutrino_neutrinos_ice']"
http://arxiv.org/abs/2108.03298v2,76,0.23470917303718658,76_navigation_planning_robot_path,"[76, 65, 116]","[0.23470917303718658, 0.06806544093991834, 0.031513549451272264]","['76_navigation_planning_robot_path', '65_manipulation_robot_object_planning', '116_uav_autonomous_drone_path']"
http://arxiv.org/abs/2108.03293v1,23,0.027766491680019267,23_neural_pinns_physics_equations,"[23, 127, 101]","[0.027766491680019267, 0.011972823976705694, 0.00984834726540023]","['23_neural_pinns_physics_equations', '127_aerodynamic_airfoil_wings_stall', '101_heat_thermal_building_energy']"
http://arxiv.org/abs/2108.03273v1,-1,0.0009433921522656331,-1_the_of_and_to,"[114, 88, 109]","[0.007310176378439325, 0.006729402598422408, 0.004787506835374238]","['114_electricity_wind_power_grid', '88_kernel_design_rbf_reliability', '109_boldsymbol_regression_estimators_estimator']"
http://arxiv.org/abs/2108.03244v2,49,0.2673452159069834,49_gravitational_black_hole_wave,"[49, 4, 104]","[0.2673452159069834, 0.016973070108274157, 0.01139658193832514]","['49_gravitational_black_hole_wave', '4_galaxy_galaxies_survey_redshift', '104_ao_mirror_wfs_wavefront']"
http://arxiv.org/abs/2108.03205v1,8,0.04618448553603036,8_ris_irs_channel_mimo,"[82, 61, 68]","[0.10519652565406219, 0.056975358613963224, 0.056304035628454645]","['82_radar_communication_sensing_mimo', '61_noma_access_wireless_owc', '68_channel_dnn_pilot_mimo']"
http://arxiv.org/abs/2108.03203v1,-1,0.0011500766464964543,-1_the_of_and_to,"[42, 84, 6]","[0.00996346796192294, 0.0060561593882451715, 0.005007751795330679]","['42_optimization_evolutionary_objective_pareto', '84_transportation_traffic_passengers_timetable', '6_graphs_problem_graph_log']"
http://arxiv.org/abs/2108.03172v2,1,0.2634086556067759,1_control_controller_system_feedback,"[1, 116, 35]","[0.2634086556067759, 0.023511339922325156, 0.022348964557178934]","['1_control_controller_system_feedback', '116_uav_autonomous_drone_path', '35_driving_traffic_vehicles_vehicle']"
http://arxiv.org/abs/2109.02385v1,-1,0.001090194848075774,-1_the_of_and_to,"[69, 62, 117]","[0.0070839979815794036, 0.005965699320194425, 0.005464549058499913]","['69_trust_human_robots_robot', '62_vr_virtual_reality_user', '117_game_games_randomness_player']"
http://arxiv.org/abs/2108.03162v1,40,0.5037456730891869,40_students_course_teaching_learning,"[40, 19, 62]","[0.5037456730891869, 0.021078472959290856, 0.015516529782017842]","['40_students_course_teaching_learning', '19_visualization_visualizations_data_visual', '62_vr_virtual_reality_user']"
http://arxiv.org/abs/2108.03157v1,89,0.19590768614498075,89_spin_qubits_magnetic_qubit,"[89, 128, 16]","[0.19590768614498075, 0.05256820817110631, 0.04873042373605269]","['89_spin_qubits_magnetic_qubit', '128_fermi_quantum_rydberg_superfluid', '16_spin_magnetic_topological_hall']"
http://arxiv.org/abs/2108.03156v1,42,1.0,42_optimization_evolutionary_objective_pareto,"[42, 88, 58]","[1.0, 7.12367836950649e-307, 6.534051236344426e-307]","['42_optimization_evolutionary_objective_pareto', '88_kernel_design_rbf_reliability', '58_convergence_convex_gradient_optimization']"
http://arxiv.org/abs/2108.03238v1,-1,0.0010167225655823883,-1_the_of_and_to,"[18, 60, 87]","[0.08040210548537792, 0.03300693732311313, 0.02624303101099279]","['18_detector_proton_muon_mu', '60_plasma_beam_bunch_fusion', '87_neutrino_detector_xenon_experiment']"
http://arxiv.org/abs/2108.03140v1,48,0.7016400693802233,48_face_recognition_faces_masks,"[48, 130, 122]","[0.7016400693802233, 0.008004070144939094, 0.006736985199855255]","['48_face_recognition_faces_masks', '130_person_reid_modality_re', '122_emotion_recognition_emotions_fbp']"
http://arxiv.org/abs/2108.03122v2,-1,0.002163383610818094,-1_the_of_and_to,"[84, 35, 13]","[0.01814967819558078, 0.016456789228183437, 0.01204268476251178]","['84_transportation_traffic_passengers_timetable', '35_driving_traffic_vehicles_vehicle', '13_power_wind_energy_control']"
http://arxiv.org/abs/2108.03111v1,19,0.35841780255702094,19_visualization_visualizations_data_visual,"[19, 40, 62]","[0.35841780255702094, 0.017583404012213984, 0.01183899145528322]","['19_visualization_visualizations_data_visual', '40_students_course_teaching_learning', '62_vr_virtual_reality_user']"
http://arxiv.org/abs/2108.03082v1,43,0.527235031212174,43_regret_bandit_bandits_arm,"[43, 17, 14]","[0.527235031212174, 0.01621331161648748, 0.01161531117263766]","['43_regret_bandit_bandits_arm', '17_rl_reinforcement_policy_reward', '14_auction_mechanism_games_agents']"
http://arxiv.org/abs/2108.03060v1,30,0.11861617738537587,30_order_schemes_equations_numerical,"[30, 57, 94]","[0.11861617738537587, 0.02614208738737353, 0.022341491290448184]","['30_order_schemes_equations_numerical', '57_topology_optimization_material_element', '94_hat_left_right_cl']"
http://arxiv.org/abs/2108.03971v1,-1,0.001329784543925191,-1_the_of_and_to,"[96, 27, 73]","[0.005076527376584155, 0.0049936019146836945, 0.004721611918943606]","['96_fairness_bias_fair_sl', '27_explanations_prediction_temporal_mobility', '73_stock_portfolio_financial_prices']"
http://arxiv.org/abs/2108.03047v1,19,0.050100734629995584,19_visualization_visualizations_data_visual,"[19, 40, 62]","[0.050100734629995584, 0.014240359187829427, 0.008041063745210167]","['19_visualization_visualizations_data_visual', '40_students_course_teaching_learning', '62_vr_virtual_reality_user']"
http://arxiv.org/abs/2108.03046v1,52,0.42921391826986643,52_telescope_ray_cta_telescopes,"[52, 104, 46]","[0.42921391826986643, 0.039156537256296114, 0.0158862054922864]","['52_telescope_ray_cta_telescopes', '104_ao_mirror_wfs_wavefront', '46_icecube_neutrino_neutrinos_ice']"
http://arxiv.org/abs/2108.03045v1,69,1.0,69_trust_human_robots_robot,"[69, 62, 117]","[1.0, 1.492154573963654e-306, 1.0982745263533034e-306]","['69_trust_human_robots_robot', '62_vr_virtual_reality_user', '117_game_games_randomness_player']"
http://arxiv.org/abs/2108.03044v1,20,0.244519110978849,20_molecular_drug_molecules_protein,"[20, 36, 23]","[0.244519110978849, 0.02452807397696332, 0.010145170227765024]","['20_molecular_drug_molecules_protein', '36_materials_machine_properties_molecular', '23_neural_pinns_physics_equations']"
http://arxiv.org/abs/2108.03036v1,-1,0.0006129292284969622,-1_the_of_and_to,"[104, 52, 4]","[0.09374689393286019, 0.03915459034463607, 0.015574847981611913]","['104_ao_mirror_wfs_wavefront', '52_telescope_ray_cta_telescopes', '4_galaxy_galaxies_survey_redshift']"
http://arxiv.org/abs/2108.05967v1,70,1.0,70_metasurface_metasurfaces_band_dielectric,"[70, 64, 53]","[1.0, 3.3845184313958724e-306, 1.3550898105376247e-306]","['70_metasurface_metasurfaces_band_dielectric', '64_acoustic_bf_metamaterials_cloaks', '53_metasurfaces_optical_plasmonic_metasurface']"
http://arxiv.org/abs/2108.03032v3,-1,0.011804679026517103,-1_the_of_and_to,"[71, 56, 124]","[0.020450445224188558, 0.018490520860879402, 0.015657246475093846]","['71_domain_adaptation_source_target', '56_segmentation_semantic_rgb_module', '124_ssl_lt_learning_cues']"
http://arxiv.org/abs/2108.05966v1,70,0.3712437886887093,70_metasurface_metasurfaces_band_dielectric,"[70, 53, 64]","[0.3712437886887093, 0.045239789532026946, 0.0440882622187436]","['70_metasurface_metasurfaces_band_dielectric', '53_metasurfaces_optical_plasmonic_metasurface', '64_acoustic_bf_metamaterials_cloaks']"
http://arxiv.org/abs/2108.03021v4,71,1.0,71_domain_adaptation_source_target,"[71, 124, 79]","[1.0, 1.9290814122930586e-306, 8.932208979285304e-307]","['71_domain_adaptation_source_target', '124_ssl_lt_learning_cues', '79_shot_few_fsl_meta']"
http://arxiv.org/abs/2108.04881v1,-1,0.0024879595862130725,-1_the_of_and_to,"[53, 70, 59]","[0.05473713915250907, 0.0441928498663288, 0.03552469879745392]","['53_metasurfaces_optical_plasmonic_metasurface', '70_metasurface_metasurfaces_band_dielectric', '59_topological_photonic_weyl_chiral']"
http://arxiv.org/abs/2108.03020v1,2,0.20295675477122024,2_speech_speaker_audio_music,"[2, 122, 47]","[0.20295675477122024, 0.01663266317827949, 0.012397311032803608]","['2_speech_speaker_audio_music', '122_emotion_recognition_emotions_fbp', '47_captioning_visual_image_text']"
http://arxiv.org/abs/2108.03012v1,72,0.3277804013385145,72_software_quality_development_agile,"[72, 44, 63]","[0.3277804013385145, 0.02454090380641005, 0.020837857489702936]","['72_software_quality_development_agile', '44_digital_innovation_research_health', '63_refactoring_developers_code_bug']"
http://arxiv.org/abs/2108.02991v1,-1,0.008478565121869805,-1_the_of_and_to,"[91, 10, 45]","[0.10484428140977257, 0.02428461317920762, 0.01641463774674701]","['91_reconstruction_mri_images_image', '10_segmentation_ct_covid_images', '45_resolution_image_super_sr']"
http://arxiv.org/abs/2108.02984v1,0,0.15813233993584191,0_language_dialogue_knowledge_models,"[0, 37, 47]","[0.15813233993584191, 0.017554861950171627, 0.016864328574069196]","['0_language_dialogue_knowledge_models', '37_news_media_social_misinformation', '47_captioning_visual_image_text']"
http://arxiv.org/abs/2108.02982v1,-1,0.012842228862998939,-1_the_of_and_to,"[124, 71, 120]","[0.23522631704240002, 0.0501230240674832, 0.03748752042677244]","['124_ssl_lt_learning_cues', '71_domain_adaptation_source_target', '120_label_labels_noisy_ssl']"
http://arxiv.org/abs/2108.02981v1,59,1.0,59_topological_photonic_weyl_chiral,"[59, 53, 29]","[1.0, 1.46293642505886e-306, 1.2981154826684157e-306]","['59_topological_photonic_weyl_chiral', '53_metasurfaces_optical_plasmonic_metasurface', '29_photonic_mode_cavity_optical']"
http://arxiv.org/abs/2108.02980v1,-1,0.010014585850328854,-1_the_of_and_to,"[71, 124, 56]","[0.028767583900043282, 0.015811266897667504, 0.012041421937120256]","['71_domain_adaptation_source_target', '124_ssl_lt_learning_cues', '56_segmentation_semantic_rgb_module']"
http://arxiv.org/abs/2108.02979v1,6,0.3775895339080364,6_graphs_problem_graph_log,"[6, 42, 84]","[0.3775895339080364, 0.010414860684188822, 0.009945767943398392]","['6_graphs_problem_graph_log', '42_optimization_evolutionary_objective_pareto', '84_transportation_traffic_passengers_timetable']"
http://arxiv.org/abs/2108.02977v1,25,1.0,25_materials_phonon_thermal_ferroelectric,"[25, 16, 92]","[1.0, 1.5874669115687594e-306, 1.361641318694458e-306]","['25_materials_phonon_thermal_ferroelectric', '16_spin_magnetic_topological_hall', '92_alloys_mg_deformation_alloy']"
http://arxiv.org/abs/2108.02975v1,-1,0.0027217535414666874,-1_the_of_and_to,"[119, 107, 68]","[0.08522698155348069, 0.043806634835279176, 0.03142530715106041]","['119_frames_sensing_sampling_rate', '107_codes_decoding_polar_rcq', '68_channel_dnn_pilot_mimo']"
http://arxiv.org/abs/2108.02964v1,75,0.2740331653487348,75_formal_systems_development_twin,"[75, 34, 63]","[0.2740331653487348, 0.03601931298791371, 0.027022109116631957]","['75_formal_systems_development_twin', '34_type_calculus_proof_language', '63_refactoring_developers_code_bug']"
http://arxiv.org/abs/2108.03974v1,-1,8.44228337839807e-05,-1_the_of_and_to,"[6, 129, 112]","[0.0004660648125586902, 0.00030521535753964715, 0.0002841775632680917]","['6_graphs_problem_graph_log', '129_hash_table_indexes_index', '112_community_clustering_graphs_weighted']"
http://arxiv.org/abs/2108.02962v1,-1,0.0024345157615825513,-1_the_of_and_to,"[75, 34, 63]","[0.038211409694964345, 0.03414794987826352, 0.026022060315822878]","['75_formal_systems_development_twin', '34_type_calculus_proof_language', '63_refactoring_developers_code_bug']"
http://arxiv.org/abs/2108.02959v1,-1,0.003544041846811083,-1_the_of_and_to,"[120, 124, 106]","[0.0272455633782968, 0.012221115476672229, 0.008593344233800992]","['120_label_labels_noisy_ssl', '124_ssl_lt_learning_cues', '106_forgetting_continual_catastrophic_cl']"
http://arxiv.org/abs/2108.02927v2,-1,0.0065116391050139815,-1_the_of_and_to,"[22, 124, 71]","[0.01618308405584292, 0.012523883616058658, 0.009237790926714732]","['22_vision_mlp_transformer_object', '124_ssl_lt_learning_cues', '71_domain_adaptation_source_target']"
http://arxiv.org/abs/2108.02925v1,40,0.04467788338395362,40_students_course_teaching_learning,"[40, 44, 19]","[0.04467788338395362, 0.013125894138065334, 0.011885705417314528]","['40_students_course_teaching_learning', '44_digital_innovation_research_health', '19_visualization_visualizations_data_visual']"
http://arxiv.org/abs/2108.02924v2,-1,0.039282254673803904,-1_the_of_and_to,"[130, 105, 97]","[0.039282254673803904, 0.028332214134942982, 0.022595416661884977]","['130_person_reid_modality_re', '105_tracking_frame_trackers_object', '97_video_grounding_temporal_modal']"
http://arxiv.org/abs/2108.02923v3,47,0.07246631570574251,47_captioning_visual_image_text,"[47, 122, 97]","[0.07246631570574251, 0.018260160217057637, 0.01648135881525361]","['47_captioning_visual_image_text', '122_emotion_recognition_emotions_fbp', '97_video_grounding_temporal_modal']"
http://arxiv.org/abs/2108.02917v2,-1,0.0010182686963740237,-1_the_of_and_to,"[3, 31, 74]","[0.007335214798703514, 0.005352591333026668, 0.004063687191060268]","['3_privacy_fl_federated_learning', '31_cloud_computing_network_traffic', '74_iot_security_cyber_smart']"
http://arxiv.org/abs/2108.02906v1,-1,0.0005603673560995496,-1_the_of_and_to,"[42, 13, 84]","[0.0043275620065906534, 0.0026819592274933057, 0.0026498692009483482]","['42_optimization_evolutionary_objective_pareto', '13_power_wind_energy_control', '84_transportation_traffic_passengers_timetable']"
http://arxiv.org/abs/2108.02905v1,126,1.0,126_estimator_wage_inequality_income,"[126, 21, 109]","[1.0, 2.5326839671738582e-306, 9.087556130453411e-307]","['126_estimator_wage_inequality_income', '21_treatment_trial_trials_randomized', '109_boldsymbol_regression_estimators_estimator']"
http://arxiv.org/abs/2108.02904v1,17,0.2473638141644705,17_rl_reinforcement_policy_reward,"[17, 43, 76]","[0.2473638141644705, 0.027584199268676505, 0.024935535367096896]","['17_rl_reinforcement_policy_reward', '43_regret_bandit_bandits_arm', '76_navigation_planning_robot_path']"
http://arxiv.org/abs/2108.02874v2,-1,0.018422242022859886,-1_the_of_and_to,"[9, 130, 45]","[0.02777061790452716, 0.018422242022859886, 0.01400836833241733]","['9_image_images_3d_style', '130_person_reid_modality_re', '45_resolution_image_super_sr']"
http://arxiv.org/abs/2108.02867v1,12,0.037247631037082486,12_graph_gnns_node_gnn,"[12, 112, 120]","[0.037247631037082486, 0.012427356490819365, 0.006043228896277948]","['12_graph_gnns_node_gnn', '112_community_clustering_graphs_weighted', '120_label_labels_noisy_ssl']"
http://arxiv.org/abs/2108.04084v1,-1,0.0023204684457268717,-1_the_of_and_to,"[126, 21, 51]","[0.04898218759353438, 0.0289039987271498, 0.02197681788846772]","['126_estimator_wage_inequality_income', '21_treatment_trial_trials_randomized', '51_covid_pandemic_19_disease']"
http://arxiv.org/abs/2108.04103v1,-1,0.017007801121216592,-1_the_of_and_to,"[45, 56, 9]","[0.02651858345011357, 0.024763781436378456, 0.017183331946254016]","['45_resolution_image_super_sr', '56_segmentation_semantic_rgb_module', '9_image_images_3d_style']"
http://arxiv.org/abs/2108.02829v1,-1,0.001056685353462739,-1_the_of_and_to,"[57, 101, 127]","[0.036507434311473026, 0.01848097167099728, 0.014408225879956793]","['57_topology_optimization_material_element', '101_heat_thermal_building_energy', '127_aerodynamic_airfoil_wings_stall']"
http://arxiv.org/abs/2108.02821v1,2,0.226031740189026,2_speech_speaker_audio_music,"[2, 122, 47]","[0.226031740189026, 0.023930200550840934, 0.017840060817427134]","['2_speech_speaker_audio_music', '122_emotion_recognition_emotions_fbp', '47_captioning_visual_image_text']"
http://arxiv.org/abs/2108.02818v1,47,0.12904663482300843,47_captioning_visual_image_text,"[47, 79, 97]","[0.12904663482300843, 0.022221554473268918, 0.021083544950790924]","['47_captioning_visual_image_text', '79_shot_few_fsl_meta', '97_video_grounding_temporal_modal']"
http://arxiv.org/abs/2108.02814v1,10,0.06079411814112952,10_segmentation_ct_covid_images,"[10, 91, 100]","[0.06079411814112952, 0.02528496020090041, 0.016640305796505793]","['10_segmentation_ct_covid_images', '91_reconstruction_mri_images_image', '100_brain_mdd_symptom_connectome']"
http://arxiv.org/abs/2108.02775v2,85,1.0,85_kv_stores_data_write,"[85, 129, 50]","[1.0, 2.1680173854377327e-306, 1.4483542412659705e-306]","['85_kv_stores_data_write', '129_hash_table_indexes_index', '50_attacks_security_execution_side']"
http://arxiv.org/abs/2108.02768v3,15,0.07706751231687077,15_recommendation_item_user_recommender,"[15, 27, 96]","[0.07706751231687077, 0.013748071439631464, 0.008213977328760561]","['15_recommendation_item_user_recommender', '27_explanations_prediction_temporal_mobility', '96_fairness_bias_fair_sl']"
http://arxiv.org/abs/2108.02756v1,7,0.02972034193292929,7_adversarial_attacks_attack_robustness,"[7, 66, 86]","[0.02972034193292929, 0.011027769442221521, 0.00742815866387063]","['7_adversarial_attacks_attack_robustness', '66_anomaly_detection_outlier_anomalies', '86_gans_gan_data_generative']"
http://arxiv.org/abs/2108.02755v1,-1,0.003315416516180361,-1_the_of_and_to,"[17, 43, 76]","[0.11295663260265028, 0.023839273273498565, 0.023366579661202154]","['17_rl_reinforcement_policy_reward', '43_regret_bandit_bandits_arm', '76_navigation_planning_robot_path']"
http://arxiv.org/abs/2108.02753v1,-1,0.0007819528943856035,-1_the_of_and_to,"[116, 76, 35]","[0.014524135731210528, 0.011095863568069244, 0.007837800088319847]","['116_uav_autonomous_drone_path', '76_navigation_planning_robot_path', '35_driving_traffic_vehicles_vehicle']"
http://arxiv.org/abs/2108.02742v2,5,0.3367027296972984,5_origami_particles_surface_of,"[5, 103, 93]","[0.3367027296972984, 0.023173190979043634, 0.02008182544111014]","['5_origami_particles_surface_of', '103_batteries_electrode_battery_ion', '93_acoustic_absorption_loudspeaker_sound']"
http://arxiv.org/abs/2108.02740v1,26,1.0,26_point_3d_cloud_lidar,"[26, 67, 56]","[1.0, 9.972173023077012e-307, 9.458351675298381e-307]","['26_point_3d_cloud_lidar', '67_pose_estimation_3d_hand', '56_segmentation_semantic_rgb_module']"
http://arxiv.org/abs/2108.02737v1,49,0.4823962401417896,49_gravitational_black_hole_wave,"[49, 4, 104]","[0.4823962401417896, 0.015224130730343276, 0.010832933035001921]","['49_gravitational_black_hole_wave', '4_galaxy_galaxies_survey_redshift', '104_ao_mirror_wfs_wavefront']"
http://arxiv.org/abs/2108.02732v1,-1,0.000815445853593351,-1_the_of_and_to,"[11, 55, 128]","[0.05347513875344535, 0.036682690904878586, 0.014966528409900372]","['11_quantum_circuits_qubits_classical', '55_quantum_qkd_protocol_entanglement', '128_fermi_quantum_rydberg_superfluid']"
http://arxiv.org/abs/2108.02731v1,-1,0.0034362918294704747,-1_the_of_and_to,"[17, 35, 76]","[0.03132638357862506, 0.027940834764568247, 0.018690371516182133]","['17_rl_reinforcement_policy_reward', '35_driving_traffic_vehicles_vehicle', '76_navigation_planning_robot_path']"
http://arxiv.org/abs/2108.03131v1,10,1.0,10_segmentation_ct_covid_images,"[10, 91, 100]","[1.0, 1.0060342537557866e-306, 8.282507802890575e-307]","['10_segmentation_ct_covid_images', '91_reconstruction_mri_images_image', '100_brain_mdd_symptom_connectome']"
http://arxiv.org/abs/2108.02723v1,11,0.16863776723620272,11_quantum_circuits_qubits_classical,"[11, 55, 113]","[0.16863776723620272, 0.051491428407307686, 0.04170775103353566]","['11_quantum_circuits_qubits_classical', '55_quantum_qkd_protocol_entanglement', '113_qubit_qubits_squid_josephson']"
http://arxiv.org/abs/2108.02676v1,10,1.0,10_segmentation_ct_covid_images,"[10, 91, 100]","[1.0, 1.2082496844962347e-306, 6.402076005255931e-307]","['10_segmentation_ct_covid_images', '91_reconstruction_mri_images_image', '100_brain_mdd_symptom_connectome']"
http://arxiv.org/abs/2108.02671v1,-1,0.012818933348483849,-1_the_of_and_to,"[22, 56, 45]","[0.05600056591348885, 0.023484730451068133, 0.017140884933695633]","['22_vision_mlp_transformer_object', '56_segmentation_semantic_rgb_module', '45_resolution_image_super_sr']"
http://arxiv.org/abs/2108.02667v1,48,0.3877632231972488,48_face_recognition_faces_masks,"[48, 130, 122]","[0.3877632231972488, 0.010121292685377361, 0.008863647107510933]","['48_face_recognition_faces_masks', '130_person_reid_modality_re', '122_emotion_recognition_emotions_fbp']"
http://arxiv.org/abs/2108.02656v1,10,0.22396439523649228,10_segmentation_ct_covid_images,"[10, 91, 100]","[0.22396439523649228, 0.042999559771477895, 0.02513256863216596]","['10_segmentation_ct_covid_images', '91_reconstruction_mri_images_image', '100_brain_mdd_symptom_connectome']"
http://arxiv.org/abs/2108.02652v1,-1,0.0008595189137805962,-1_the_of_and_to,"[35, 1, 13]","[0.007939615907042476, 0.007536288326428437, 0.00582735433422616]","['35_driving_traffic_vehicles_vehicle', '1_control_controller_system_feedback', '13_power_wind_energy_control']"
http://arxiv.org/abs/2108.02644v2,-1,0.0068008953170095275,-1_the_of_and_to,"[10, 91, 71]","[0.02095134199768743, 0.018991166587489092, 0.013293300926827664]","['10_segmentation_ct_covid_images', '91_reconstruction_mri_images_image', '71_domain_adaptation_source_target']"
